date,index_value,status,heat_desc,turnover_rate,margin_ratio,pe_valuation,equity_bond_spread,turnover_m2,buffett_ratio,account_open,deposit_market_ratio,fund_3y_annual,equity_bond_fund_ratio
2021-07-02,66.41,偏热,短期过热风险上升，注意控仓,41.19,84.06,50.85,53.08,59.86,86.37,67.93,,76.73,94.04
2021-07-03,66.41,偏热,短期过热风险上升，注意控仓,41.19,84.06,50.85,53.08,59.86,86.37,67.93,,76.73,94.04
2021-07-04,66.41,偏热,短期过热风险上升，注意控仓,41.19,84.06,50.85,53.08,59.86,86.37,67.93,,76.73,94.04
2021-07-05,66.89,偏热,短期过热风险上升，注意控仓,42.23,84.68,50.85,53.18,60.87,86.37,67.93,,76.98,95.47
2021-07-06,69.07,偏热,短期过热风险上升，注意控仓,52.76,84.64,50.85,52.96,69.07,86.37,67.93,,75.88,93.84
2021-07-07,69.08,偏热,短期过热风险上升，注意控仓,50.62,85.34,50.85,53.41,67.52,86.37,67.93,,76.45,97.74
2021-07-08,72.13,偏热,短期过热风险上升，注意控仓,63.97,85.71,50.85,54.02,77.43,86.37,67.93,,76.27,96.99
2021-07-09,71.67,偏热,短期过热风险上升，注意控仓,61.71,85.94,50.85,53.92,75.72,86.37,67.93,,76.98,96.64
2021-07-10,71.67,偏热,短期过热风险上升，注意控仓,61.71,85.94,50.85,53.92,75.72,86.37,67.93,,76.98,96.64
2021-07-11,71.67,偏热,短期过热风险上升，注意控仓,61.71,85.94,50.85,53.92,75.72,86.37,67.93,,76.98,96.64
2021-07-12,74.97,偏热,短期过热风险上升，注意控仓,74.81,86.94,50.85,54.3,84.25,86.37,67.93,,78.84,99.18
2021-07-13,73.98,偏热,短期过热风险上升，注意控仓,70.15,87.13,50.85,54.8,81.06,86.37,67.93,,77.86,99.32
2021-07-14,74.25,偏热,短期过热风险上升，注意控仓,71.89,87.02,50.85,54.57,82.04,86.37,67.93,,78.14,98.49
2021-07-15,73.63,偏热,短期过热风险上升，注意控仓,68.2,87.07,50.85,54.11,79.99,86.37,67.93,,79.55,99.45
2021-07-16,73.19,偏热,短期过热风险上升，注意控仓,66.67,86.88,50.85,54.28,79.16,86.37,67.93,,79.13,98.08
2021-07-17,73.19,偏热,短期过热风险上升，注意控仓,66.67,86.88,50.85,54.28,79.16,86.37,67.93,,79.13,98.08
2021-07-18,73.19,偏热,短期过热风险上升，注意控仓,66.67,86.88,50.85,54.28,79.16,86.37,67.93,,79.13,98.08
2021-07-19,72.15,偏热,短期过热风险上升，注意控仓,60.62,86.94,50.85,54.2,75.14,86.37,67.93,,82.65,98.01
2021-07-20,68.78,偏热,短期过热风险上升，注意控仓,45.94,87.0,50.85,54.77,63.33,86.37,67.93,,81.81,98.42
2021-07-21,73.46,偏热,短期过热风险上升，注意控仓,64.04,87.46,50.85,54.97,77.53,86.37,67.93,,86.32,99.59
2021-07-22,75.28,偏热,短期过热风险上升，注意控仓,73.42,87.82,50.85,54.74,83.3,86.37,67.93,,84.46,99.52
2021-07-23,76.89,偏热,短期过热风险上升，注意控仓,81.79,87.69,50.85,55.1,88.38,86.37,67.93,,83.36,98.56
2021-07-24,76.89,偏热,短期过热风险上升，注意控仓,81.79,87.69,50.85,55.1,88.38,86.37,67.93,,83.36,98.56
2021-07-25,76.89,偏热,短期过热风险上升，注意控仓,81.79,87.69,50.85,55.1,88.38,86.37,67.93,,83.36,98.56
2021-07-26,76.11,偏热,短期过热风险上升，注意控仓,80.17,87.61,50.85,55.71,87.66,86.37,67.93,,81.24,93.36
2021-07-27,76.04,偏热,短期过热风险上升，注意控仓,83.68,87.2,50.85,55.13,89.69,86.37,67.93,,79.41,86.51
2021-07-28,73.96,偏热,短期过热风险上升，注意控仓,73.81,86.25,50.85,54.66,83.5,86.37,67.93,,81.1,87.12
2021-07-29,72.3,偏热,短期过热风险上升，注意控仓,63.18,86.88,50.85,55.51,76.62,86.37,67.93,,80.96,92.66
2021-07-30,73.76,偏热,短期过热风险上升，注意控仓,72.23,86.77,46.13,58.25,82.33,86.37,67.93,,81.38,89.93
2021-07-31,73.76,偏热,短期过热风险上升，注意控仓,72.23,86.77,46.13,58.25,82.33,86.37,67.93,,81.38,89.93
2021-08-01,75.75,偏热,短期过热风险上升，注意控仓,72.23,86.77,46.13,58.25,82.33,96.08,77.73,,81.38,89.93
2021-08-02,76.68,偏热,短期过热风险上升，注意控仓,75.91,81.44,46.13,58.56,86.89,96.08,77.73,,83.07,95.14
2021-08-03,76.02,偏热,短期过热风险上升，注意控仓,73.2,81.3,46.13,58.3,85.31,96.08,77.73,,84.2,93.15
2021-08-04,74.23,偏热,短期过热风险上升，注意控仓,60.0,82.42,46.13,58.29,77.62,96.08,77.73,,90.27,97.33
2021-08-05,74.89,偏热,短期过热风险上升，注意控仓,63.43,82.87,46.13,58.86,79.6,96.08,77.73,,88.58,96.71
2021-08-06,73.2,偏热,短期过热风险上升，注意控仓,57.94,82.93,46.13,58.66,76.08,96.08,77.73,,82.79,95.68
2021-08-07,73.2,偏热,短期过热风险上升，注意控仓,57.94,82.93,46.13,58.66,76.08,96.08,77.73,,82.79,95.68
2021-08-08,73.2,偏热,短期过热风险上升，注意控仓,57.94,82.93,46.13,58.66,76.08,96.08,77.73,,82.79,95.68
2021-08-09,73.65,偏热,短期过热风险上升，注意控仓,60.35,83.34,46.13,57.63,77.78,96.08,77.73,,82.23,96.3
2021-08-10,74.66,偏热,短期过热风险上升，注意控仓,63.3,83.67,46.13,57.4,79.54,96.08,77.73,,86.18,97.47
2021-08-11,75.74,偏热,短期过热风险上升，注意控仓,70.2,84.24,46.13,57.27,83.21,96.08,77.73,,82.09,97.12
2021-08-12,75.9,偏热,短期过热风险上升，注意控仓,71.14,84.89,46.13,57.69,83.84,96.08,77.73,,80.54,96.16
2021-08-13,75.32,偏热,短期过热风险上升，注意控仓,69.42,84.53,46.13,57.32,82.71,96.08,77.73,,80.25,94.93
2021-08-14,75.32,偏热,短期过热风险上升，注意控仓,69.42,84.53,46.13,57.32,82.71,96.08,77.73,,80.25,94.93
2021-08-15,75.32,偏热,短期过热风险上升，注意控仓,69.42,84.53,46.13,57.32,82.71,96.08,77.73,,80.25,94.93
2021-08-16,74.94,偏热,短期过热风险上升，注意控仓,68.64,84.64,46.13,57.2,82.38,96.08,77.73,,79.83,92.19
2021-08-17,75.74,偏热,短期过热风险上升，注意控仓,75.25,83.62,46.13,57.3,86.57,96.08,77.73,,78.42,87.39
2021-08-18,73.99,偏热,短期过热风险上升，注意控仓,65.59,84.11,46.13,57.84,80.61,96.08,77.73,,79.27,88.22
2021-08-19,74.01,偏热,短期过热风险上升，注意控仓,65.54,83.95,46.13,58.17,80.57,96.08,77.73,,78.56,89.03
2021-08-20,73.5,偏热,短期过热风险上升，注意控仓,64.76,83.47,46.13,57.78,80.3,96.08,77.73,,77.29,86.91
2021-08-21,73.5,偏热,短期过热风险上升，注意控仓,64.76,83.47,46.13,57.78,80.3,96.08,77.73,,77.29,86.91
2021-08-22,73.5,偏热,短期过热风险上升，注意控仓,64.76,83.47,46.13,57.78,80.3,96.08,77.73,,77.29,86.91
2021-08-23,74.71,偏热,短期过热风险上升，注意控仓,68.96,84.96,46.13,57.48,82.49,96.08,77.73,,77.72,89.51
2021-08-24,76.6,偏热,短期过热风险上升，注意控仓,75.72,85.34,46.13,57.76,86.73,96.08,77.73,,78.7,93.62
2021-08-25,76.6,偏热,短期过热风险上升，注意控仓,74.67,85.68,46.13,57.71,86.23,96.08,77.73,,79.97,94.52
2021-08-26,77.58,偏热,短期过热风险上升，注意控仓,81.95,85.78,46.13,57.25,90.43,96.08,77.73,,78.98,89.51
2021-08-27,76.9,偏热,短期过热风险上升，注意控仓,77.95,85.45,46.13,57.45,87.95,96.08,77.73,,80.11,90.61
2021-08-28,76.9,偏热,短期过热风险上升，注意控仓,77.95,85.45,46.13,57.45,87.95,96.08,77.73,,80.11,90.61
2021-08-29,76.9,偏热,短期过热风险上升，注意控仓,77.95,85.45,46.13,57.45,87.95,96.08,77.73,,80.11,90.61
2021-08-30,78.58,偏热,短期过热风险上升，注意控仓,85.08,86.06,46.13,57.83,92.08,96.08,77.73,,80.39,91.71
2021-08-31,78.57,偏热,短期过热风险上升，注意控仓,84.42,85.89,48.22,57.12,91.54,96.08,77.73,,81.52,90.48
2021-09-01,79.54,偏热,短期过热风险上升，注意控仓,92.81,86.19,48.22,57.28,95.92,95.07,69.39,,82.93,89.31
2021-09-02,78.59,偏热,短期过热风险上升，注意控仓,86.51,86.58,48.22,57.23,92.51,95.07,69.39,,86.6,89.11
2021-09-03,79.41,偏热,短期过热风险上升，注意控仓,91.06,85.94,48.22,57.22,95.13,95.07,69.39,,87.73,87.67
2021-09-04,79.41,偏热,短期过热风险上升，注意控仓,91.06,85.94,48.22,57.22,95.13,95.07,69.39,,87.73,87.67
2021-09-05,79.41,偏热,短期过热风险上升，注意控仓,91.06,85.94,48.22,57.22,95.13,95.07,69.39,,87.73,87.67
2021-09-06,78.39,偏热,短期过热风险上升，注意控仓,84.35,86.88,48.22,57.19,91.18,95.07,69.39,,86.88,91.63
2021-09-07,79.31,偏热,短期过热风险上升，注意控仓,85.69,87.33,48.22,56.97,92.15,95.07,69.39,,91.4,95.07
2021-09-08,79.66,偏热,短期过热风险上升，注意控仓,90.51,87.56,48.22,56.81,94.76,95.07,69.39,,85.19,93.0
2021-09-09,79.5,偏热,短期过热风险上升，注意控仓,89.84,88.05,48.22,56.73,94.43,95.07,69.39,,83.92,93.22
2021-09-10,80.0,很热,逃顶风险显著，建议降低仓位,90.92,88.18,48.22,56.87,95.06,95.07,69.39,,84.91,95.47
2021-09-11,80.0,很热,逃顶风险显著，建议降低仓位,90.92,88.18,48.22,56.87,95.06,95.07,69.39,,84.91,95.47
2021-09-12,80.0,很热,逃顶风险显著，建议降低仓位,90.92,88.18,48.22,56.87,95.06,95.07,69.39,,84.91,95.47
2021-09-13,79.04,偏热,短期过热风险上升，注意控仓,86.97,88.54,48.22,56.36,92.87,95.07,69.39,,84.63,93.77
2021-09-14,79.6,偏热,短期过热风险上升，注意控仓,88.46,88.51,48.22,56.43,93.52,95.07,69.39,,88.72,93.29
2021-09-15,77.71,偏热,短期过热风险上升，注意控仓,79.67,88.57,48.22,56.22,88.31,95.07,69.39,,89.42,91.84
2021-09-16,78.96,偏热,短期过热风险上升，注意控仓,87.54,88.08,48.22,56.38,93.07,95.07,69.39,,88.98,87.74
2021-09-17,78.02,偏热,短期过热风险上升，注意控仓,82.43,87.28,48.22,56.59,90.05,95.07,69.39,,89.56,89.65
2021-09-18,78.04,偏热,短期过热风险上升，注意控仓,82.43,87.28,48.22,56.76,90.05,95.07,69.39,,89.56,89.65
2021-09-19,78.04,偏热,短期过热风险上升，注意控仓,82.43,87.28,48.22,56.76,90.05,95.07,69.39,,89.56,89.65
2021-09-20,78.04,偏热,短期过热风险上升，注意控仓,82.43,87.28,48.22,56.76,90.05,95.07,69.39,,89.56,89.65
2021-09-21,78.04,偏热,短期过热风险上升，注意控仓,82.43,87.28,48.22,56.76,90.05,95.07,69.39,,89.56,89.65
2021-09-22,75.77,偏热,短期过热风险上升，注意控仓,73.18,87.49,48.22,56.92,84.47,95.07,69.39,,85.33,88.42
2021-09-23,78.25,偏热,短期过热风险上升，注意控仓,84.25,87.74,48.22,57.0,91.13,95.07,69.39,,87.17,88.62
2021-09-24,77.23,偏热,短期过热风险上升，注意控仓,80.1,87.43,48.22,56.74,88.54,95.07,69.39,,86.04,88.76
2021-09-25,77.23,偏热,短期过热风险上升，注意控仓,80.1,87.43,48.22,56.74,88.54,95.07,69.39,,86.04,88.76
2021-09-26,77.21,偏热,短期过热风险上升，注意控仓,80.1,87.43,48.22,56.58,88.54,95.07,69.39,,86.04,88.76
2021-09-27,77.53,偏热,短期过热风险上升，注意控仓,82.15,86.71,48.22,56.51,89.96,95.07,69.39,,85.9,88.49
2021-09-28,73.46,偏热,短期过热风险上升，注意控仓,63.97,86.51,48.22,56.63,79.24,95.07,69.39,,81.95,88.15
2021-09-29,74.09,偏热,短期过热风险上升，注意控仓,68.9,85.18,48.22,56.91,81.84,95.07,69.39,,80.68,86.58
2021-09-30,70.7,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,95.07,69.39,,82.51,88.29
2021-10-01,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-02,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-03,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-04,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-05,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-06,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-07,73.13,偏热,短期过热风险上升，注意控仓,53.27,83.61,47.05,57.1,71.7,96.08,100.0,,82.51,88.29
2021-10-08,75.24,偏热,短期过热风险上升，注意控仓,61.91,84.55,47.05,56.56,78.2,96.08,100.0,,84.06,88.08
2021-10-09,75.22,偏热,短期过热风险上升，注意控仓,61.91,84.55,47.05,56.41,78.2,96.08,100.0,,84.06,88.08
2021-10-10,75.22,偏热,短期过热风险上升，注意控仓,61.91,84.55,47.05,56.41,78.2,96.08,100.0,,84.06,88.08
2021-10-11,74.0,偏热,短期过热风险上升，注意控仓,56.15,84.91,47.05,55.77,74.29,96.08,100.0,,85.05,87.88
2021-10-12,74.63,偏热,短期过热风险上升，注意控仓,60.7,84.44,47.05,55.62,77.01,96.08,100.0,,83.22,86.71
2021-10-13,70.09,偏热,短期过热风险上升，注意控仓,39.64,84.37,47.05,55.79,60.87,96.08,100.0,,84.46,88.76
2021-10-14,69.26,偏热,短期过热风险上升，注意控仓,35.49,84.64,47.05,55.76,56.74,96.08,100.0,,87.45,88.62
2021-10-15,72.14,偏热,短期过热风险上升，注意控仓,45.65,84.32,47.05,55.58,66.13,96.08,100.0,,90.69,90.95
2021-10-16,72.14,偏热,短期过热风险上升，注意控仓,45.65,84.32,47.05,55.58,66.13,96.08,100.0,,90.69,90.95
2021-10-17,72.14,偏热,短期过热风险上升，注意控仓,45.65,84.32,47.05,55.58,66.13,96.08,100.0,,90.69,90.95
2021-10-18,71.83,偏热,短期过热风险上升，注意控仓,45.34,84.96,47.05,54.16,65.9,96.08,100.0,,89.84,89.86
2021-10-19,71.91,偏热,短期过热风险上升，注意控仓,43.55,85.19,47.05,54.93,64.24,96.08,100.0,,93.09,91.92
2021-10-20,73.22,偏热,短期过热风险上升，注意控仓,48.42,85.53,47.05,55.21,68.73,96.08,100.0,,93.23,92.05
2021-10-21,73.33,偏热,短期过热风险上升，注意控仓,48.76,85.5,47.05,55.53,68.98,96.08,100.0,,94.08,91.16
2021-10-22,73.63,偏热,短期过热风险上升，注意控仓,50.74,85.04,47.05,55.28,70.3,96.08,100.0,,93.51,91.36
2021-10-23,73.63,偏热,短期过热风险上升，注意控仓,50.74,85.04,47.05,55.28,70.3,96.08,100.0,,93.51,91.36
2021-10-24,73.63,偏热,短期过热风险上升，注意控仓,50.74,85.04,47.05,55.28,70.3,96.08,100.0,,93.51,91.36
2021-10-25,72.01,偏热,短期过热风险上升，注意控仓,42.21,85.58,47.05,55.41,63.12,96.08,100.0,,94.78,94.25
2021-10-26,73.63,偏热,短期过热风险上升，注意控仓,48.69,85.78,47.05,55.49,68.93,96.08,100.0,,95.49,93.62
2021-10-27,74.27,偏热,短期过热风险上升，注意控仓,53.32,85.56,47.05,55.48,72.06,96.08,100.0,,93.37,91.36
2021-10-28,74.48,偏热,短期过热风险上升，注意控仓,56.37,84.35,47.05,55.59,74.59,96.08,100.0,,90.41,89.31
2021-10-29,73.7,偏热,短期过热风险上升，注意控仓,51.32,84.06,47.34,55.39,70.87,96.08,100.0,,92.24,92.46
2021-10-30,73.7,偏热,短期过热风险上升，注意控仓,51.32,84.06,47.34,55.39,70.87,96.08,100.0,,92.24,92.46
2021-10-31,73.7,偏热,短期过热风险上升，注意控仓,51.32,84.06,47.34,55.39,70.87,96.08,100.0,,92.24,92.46
2021-11-01,70.48,偏热,短期过热风险上升，注意控仓,55.74,78.16,47.34,55.74,75.87,98.03,52.75,,88.29,91.03
2021-11-02,72.24,偏热,短期过热风险上升，注意控仓,64.84,77.45,47.34,56.1,81.34,98.03,52.75,,88.43,89.86
2021-11-03,65.53,偏热,短期过热风险上升，注意控仓,36.85,77.16,47.34,55.87,60.27,98.03,52.75,,85.75,88.42
2021-11-04,67.29,偏热,短期过热风险上升，注意控仓,41.79,77.42,47.34,56.08,65.17,98.03,52.75,,88.98,90.82
2021-11-05,70.32,偏热,短期过热风险上升，注意控仓,56.87,76.39,47.34,56.68,76.53,98.03,52.75,,86.46,89.03
2021-11-06,70.32,偏热,短期过热风险上升，注意控仓,56.87,76.39,47.34,56.68,76.53,98.03,52.75,,86.46,89.03
2021-11-07,70.32,偏热,短期过热风险上升，注意控仓,56.87,76.39,47.34,56.68,76.53,98.03,52.75,,86.46,89.03
2021-11-08,67.29,偏热,短期过热风险上升，注意控仓,41.05,76.62,47.34,56.45,64.45,98.03,52.75,,92.81,90.21
2021-11-09,66.79,偏热,短期过热风险上升，注意控仓,38.11,76.85,47.34,56.53,61.64,98.03,52.75,,94.35,91.44
2021-11-10,68.8,偏热,短期过热风险上升，注意控仓,46.67,77.0,47.34,56.27,69.48,98.03,52.75,,94.35,90.13
2021-11-11,70.83,偏热,短期过热风险上升，注意控仓,53.46,77.38,47.34,55.94,74.5,98.03,52.75,,98.73,92.46
2021-11-12,70.01,偏热,短期过热风险上升，注意控仓,49.98,77.1,47.34,55.85,72.38,98.03,52.75,,97.6,92.94
2021-11-13,70.01,偏热,短期过热风险上升，注意控仓,49.98,77.1,47.34,55.85,72.38,98.03,52.75,,97.6,92.94
2021-11-14,70.01,偏热,短期过热风险上升，注意控仓,49.98,77.1,47.34,55.85,72.38,98.03,52.75,,97.6,92.94
2021-11-15,70.68,偏热,短期过热风险上升，注意控仓,53.91,77.05,47.34,56.07,74.75,98.03,52.75,,97.74,90.61
2021-11-16,70.35,偏热,短期过热风险上升，注意控仓,52.02,76.56,47.34,56.15,73.51,98.03,52.75,,99.29,90.68
2021-11-17,68.54,偏热,短期过热风险上升，注意控仓,43.28,76.93,47.34,56.02,66.58,98.03,52.75,,99.58,92.8
2021-11-18,71.23,偏热,短期过热风险上升，注意控仓,55.67,76.88,47.34,56.25,75.81,98.03,52.75,,99.72,91.1
2021-11-19,71.02,偏热,短期过热风险上升，注意控仓,54.08,76.73,47.34,56.0,74.93,98.03,52.75,,98.87,94.04
2021-11-20,71.02,偏热,短期过热风险上升，注意控仓,54.08,76.73,47.34,56.0,74.93,98.03,52.75,,98.87,94.04
2021-11-21,71.02,偏热,短期过热风险上升，注意控仓,54.08,76.73,47.34,56.0,74.93,98.03,52.75,,98.87,94.04
2021-11-22,72.1,偏热,短期过热风险上升，注意控仓,58.07,77.7,47.34,56.77,77.2,98.03,52.75,,96.61,96.91
2021-11-23,73.07,偏热,短期过热风险上升，注意控仓,62.44,78.01,47.34,56.79,79.83,98.03,52.75,,98.03,95.88
2021-11-24,72.49,偏热,短期过热风险上升，注意控仓,58.89,78.24,47.34,57.15,78.02,98.03,52.75,,98.45,95.88
2021-11-25,70.42,偏热,短期过热风险上升，注意控仓,49.34,78.41,47.34,57.17,71.77,98.03,52.75,,98.59,95.07
2021-11-26,70.02,偏热,短期过热风险上升，注意控仓,47.65,77.92,47.34,57.56,70.44,98.03,52.75,,99.01,94.59
2021-11-27,70.02,偏热,短期过热风险上升，注意控仓,47.65,77.92,47.34,57.56,70.44,98.03,52.75,,99.01,94.59
2021-11-28,70.02,偏热,短期过热风险上升，注意控仓,47.65,77.92,47.34,57.56,70.44,98.03,52.75,,99.01,94.59
2021-11-29,71.2,偏热,短期过热风险上升，注意控仓,52.11,78.11,47.34,57.46,73.64,98.03,52.75,,100.0,96.02
2021-11-30,73.39,偏热,短期过热风险上升，注意控仓,59.87,78.32,54.13,55.08,78.63,98.03,52.75,,99.86,95.47
2021-12-01,71.89,偏热,短期过热风险上升，注意控仓,53.22,75.61,54.13,54.72,75.0,99.01,55.07,,99.44,94.86
2021-12-02,72.82,偏热,短期过热风险上升，注意控仓,59.05,74.82,54.13,54.18,78.74,99.01,55.07,,98.17,94.32
2021-12-03,72.14,偏热,短期过热风险上升，注意控仓,56.15,74.68,54.13,54.05,76.67,99.01,55.07,,96.05,96.44
2021-12-04,72.14,偏热,短期过热风险上升，注意控仓,56.15,74.68,54.13,54.05,76.67,99.01,55.07,,96.05,96.44
2021-12-05,72.14,偏热,短期过热风险上升，注意控仓,56.15,74.68,54.13,54.05,76.67,99.01,55.07,,96.05,96.44
2021-12-06,74.02,偏热,短期过热风险上升，注意控仓,66.07,74.33,54.13,55.23,82.21,99.01,55.07,,95.91,93.62
2021-12-07,72.86,偏热,短期过热风险上升，注意控仓,61.88,73.5,54.13,54.62,80.05,99.01,55.07,,95.63,91.84
2021-12-08,70.87,偏热,短期过热风险上升，注意控仓,49.38,74.3,54.13,54.25,72.68,99.01,55.07,,97.46,96.85
2021-12-09,74.76,偏热,短期过热风险上升，注意控仓,67.6,74.45,54.13,54.38,83.24,99.01,55.07,,98.31,97.88
2021-12-10,74.18,偏热,短期过热风险上升，注意控仓,64.11,74.45,54.13,54.67,81.52,99.01,55.07,,99.15,97.81
2021-12-11,74.18,偏热,短期过热风险上升，注意控仓,64.11,74.45,54.13,54.67,81.52,99.01,55.07,,99.15,97.81
2021-12-12,74.18,偏热,短期过热风险上升，注意控仓,64.11,74.45,54.13,54.67,81.52,99.01,55.07,,99.15,97.81
2021-12-13,74.77,偏热,短期过热风险上升，注意控仓,67.35,75.06,54.13,54.23,83.12,99.01,55.07,,97.88,98.36
2021-12-14,72.84,偏热,短期过热风险上升，注意控仓,58.04,75.1,54.13,54.52,77.98,99.01,55.07,,97.04,97.67
2021-12-15,73.42,偏热,短期过热风险上升，注意控仓,61.71,75.34,54.13,54.46,79.96,99.01,55.07,,96.61,95.88
2021-12-16,73.51,偏热,短期过热风险上升，注意控仓,62.1,75.45,54.13,54.21,80.17,99.01,55.07,,96.19,96.64
2021-12-17,74.28,偏热,短期过热风险上升，注意控仓,68.74,74.39,54.13,54.39,83.94,99.01,55.07,,94.64,92.12
2021-12-18,74.28,偏热,短期过热风险上升，注意控仓,68.74,74.39,54.13,54.39,83.94,99.01,55.07,,94.64,92.12
2021-12-19,74.28,偏热,短期过热风险上升，注意控仓,68.74,74.39,54.13,54.39,83.94,99.01,55.07,,94.64,92.12
2021-12-20,73.99,偏热,短期过热风险上升，注意控仓,70.63,73.63,54.13,54.33,84.72,99.01,55.07,,91.82,87.95
2021-12-21,73.43,偏热,短期过热风险上升，注意控仓,66.31,73.46,54.13,54.43,82.27,99.01,55.07,,94.92,89.18
2021-12-22,74.48,偏热,短期过热风险上升，注意控仓,70.46,73.89,54.13,54.95,84.61,99.01,55.07,,95.06,90.13
2021-12-23,73.57,偏热,短期过热风险上升，注意控仓,64.32,74.3,54.13,55.35,81.63,99.01,55.07,,95.77,91.63
2021-12-24,73.8,偏热,短期过热风险上升，注意控仓,67.18,72.83,54.13,55.15,82.96,99.01,55.07,,96.76,89.38
2021-12-25,73.8,偏热,短期过热风险上升，注意控仓,67.18,72.83,54.13,55.15,82.96,99.01,55.07,,96.76,89.38
2021-12-26,73.8,偏热,短期过热风险上升，注意控仓,67.18,72.83,54.13,55.15,82.96,99.01,55.07,,96.76,89.38
2021-12-27,70.09,偏热,短期过热风险上升，注意控仓,48.71,73.12,54.13,55.36,72.34,99.01,55.07,,96.9,88.9
2021-12-28,69.79,偏热,短期过热风险上升，注意控仓,46.57,73.69,54.13,55.44,70.07,99.01,55.07,,97.32,90.95
2021-12-29,68.7,偏热,短期过热风险上升，注意控仓,43.28,73.51,54.13,55.64,67.79,99.01,55.07,,95.35,88.01
2021-12-30,70.31,偏热,短期过热风险上升，注意控仓,48.48,74.13,54.13,56.04,71.95,99.01,55.07,,97.18,89.73
2021-12-31,71.46,偏热,短期过热风险上升，注意控仓,54.36,72.86,55.29,55.43,75.68,99.01,55.07,,96.61,90.41
2022-01-01,69.74,偏热,短期过热风险上升，注意控仓,54.36,72.86,55.29,55.43,75.68,88.8,49.72,,96.61,90.41
2022-01-02,69.74,偏热,短期过热风险上升，注意控仓,54.36,72.86,55.29,55.43,75.68,88.8,49.72,,96.61,90.41
2022-01-03,69.74,偏热,短期过热风险上升，注意控仓,54.36,72.86,55.29,55.43,75.68,88.8,49.72,,96.61,90.41
2022-01-04,75.93,偏热,短期过热风险上升，注意控仓,81.11,87.43,55.29,55.3,86.37,88.8,49.72,,92.52,87.81
2022-01-05,76.0,偏热,短期过热风险上升，注意控仓,83.61,87.15,55.29,54.84,87.64,88.8,49.72,,89.7,86.23
2022-01-06,73.79,偏热,短期过热风险上升，注意控仓,73.85,87.23,55.29,54.41,81.11,88.8,49.72,,89.14,85.95
2022-01-07,75.69,偏热,短期过热风险上升，注意控仓,82.97,86.32,55.29,54.49,87.18,88.8,49.72,,90.83,84.92
2022-01-08,75.69,偏热,短期过热风险上升，注意控仓,82.97,86.32,55.29,54.49,87.18,88.8,49.72,,90.83,84.92
2022-01-09,75.69,偏热,短期过热风险上升，注意控仓,82.97,86.32,55.29,54.49,87.18,88.8,49.72,,90.83,84.92
2022-01-10,72.32,偏热,短期过热风险上升，注意控仓,66.85,86.43,55.29,54.82,76.03,88.8,49.72,,91.68,85.27
2022-01-11,72.64,偏热,短期过热风险上升，注意控仓,68.67,86.25,55.29,55.01,77.46,88.8,49.72,,91.26,84.38
2022-01-12,72.18,偏热,短期过热风险上升，注意控仓,65.68,86.48,55.29,55.01,75.32,88.8,49.72,,92.38,85.62
2022-01-13,73.27,偏热,短期过热风险上升，注意控仓,71.96,86.32,55.29,55.26,79.69,88.8,49.72,,90.13,83.89
2022-01-14,73.41,偏热,短期过热风险上升，注意控仓,73.73,85.78,55.29,55.12,80.99,88.8,49.72,,87.59,84.16
2022-01-15,73.41,偏热,短期过热风险上升，注意控仓,73.73,85.78,55.29,55.12,80.99,88.8,49.72,,87.59,84.16
2022-01-16,73.41,偏热,短期过热风险上升，注意控仓,73.73,85.78,55.29,55.12,80.99,88.8,49.72,,87.59,84.16
2022-01-17,72.35,偏热,短期过热风险上升，注意控仓,66.71,86.38,55.29,55.25,75.9,88.8,49.72,,92.1,85.06
2022-01-18,74.89,偏热,短期过热风险上升，注意控仓,77.2,86.01,55.29,55.95,83.66,88.8,49.72,,93.65,85.48
2022-01-19,72.27,偏热,短期过热风险上升，注意控仓,66.59,85.45,55.29,56.12,75.79,88.8,49.72,,92.67,84.03
2022-01-20,74.13,偏热,短期过热风险上升，注意控仓,74.77,84.71,55.29,56.17,81.81,88.8,49.72,,94.5,83.77
2022-01-21,70.44,偏热,短期过热风险上升，注意控仓,59.35,83.5,55.29,56.4,70.3,88.8,49.72,,93.94,83.15
2022-01-22,70.44,偏热,短期过热风险上升，注意控仓,59.35,83.5,55.29,56.4,70.3,88.8,49.72,,93.94,83.15
2022-01-23,70.44,偏热,短期过热风险上升，注意控仓,59.35,83.5,55.29,56.4,70.3,88.8,49.72,,93.94,83.15
2022-01-24,66.21,偏热,短期过热风险上升，注意控仓,40.79,83.03,55.29,57.04,54.95,88.8,49.72,,95.2,83.49
